id,parent,address,pname,cityname,type,typecode,shopinfo,childtype,adname,name,location,tel,lng,lat
B0HRV7XVVW,[],宏昌路徐清公寓(徐东地铁站B口步行240米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,峥峥小饭馆,"114.345155,30.586594",15927469076,114.345155,30.586594
B0HK655O1X,[],徐东新世界百货负一层1号商铺(徐东地铁站C1口旁),湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,1,[],洪山区,嘻馋美食料理专门店,"114.346530,30.588259",15527092125;13163333983,114.346530,30.588259
B0IAN7JL6I,[],团结名居桔园6号-2物业办公室旁边,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],武昌区,江城不二龙虾.徐东店,"114.342225,30.585785",[],114.342225,30.585785
B0H1JSOQ5V,[],王家墩48号附1(徐东地铁站出入口步行410米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,[],武昌区,七妹酸菜鱼,"114.342749,30.586141",[],114.342749,30.586141
B0HDP9KHPE,[],和平街道徐东二路9号新世界百货(徐东店),湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,[],洪山区,海鲜火锅·冒菜,"114.346567,30.588214",[],114.346567,30.588214
B0FFMGHXOC,[],梨园街道徐东雅园小餐饮便民服务点6号门面,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,星火燎原烧烤店,"114.344614,30.586784",[],114.344614,30.586784
B0IG0S5R7F,B001B0I0Y9,新世界百货新世界美食城负一楼(徐东地铁站C1口旁),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,202,洪山区,祥客基鲍汁肥牛鸡,"114.346553,30.588247",17682305951,114.346553,30.588247
B0IA57F3AG,B001B0AH39,徐东平价广场生鲜区开心卤客,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,1,202,洪山区,开心卤客(徐东店),"114.345335,30.589339",18107236137,114.345335,30.589339
B0H2MZ1OZC,[],徐家棚街团结村福星惠誉国际城K2地块第5栋,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,[],武昌区,喜公子那粥那粉那些面,"114.340683,30.586325",13429821365,114.340683,30.586325
B0FFJZGWO3,[],武昌区徐家棚街团结名居桔园6号,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,1,[],武昌区,乡味私房菜,"114.342466,30.586048",13163232288,114.342466,30.586048
B0HRG47L57,[],徐家棚街办事处宏昌路徐清公寓旁,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,老陈快餐,"114.344811,30.586520",18171301288,114.344811,30.586520
B0HR45YT6T,[],友谊大道团结南路鹏程添地汇,湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,0,[],武昌区,东北饺子馆,"114.340994,30.585489",13871545899;13125024006,114.340994,30.585489
B0GR6YYYC9,[],团结名居桔园9号门面1层-1号,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],武昌区,新疆马乙沙格烤肉(8号店),"114.342328,30.586224",18140666467;18693107170,114.342328,30.586224
B0FFLH63LA,[],宏茂巷徐清公寓(徐东地铁站B口步行440米),湖北省,武汉市,餐饮服务;中餐厅;四川菜(川菜),050102,0,[],武昌区,七里湘川湘菜,"114.343267,30.585831",[],114.343267,30.585831
B0FFFOXN21,[],徐东一路华天大酒店对面,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],洪山区,好礼客(杨园南路店),"114.346187,30.589434",18627151613,114.346187,30.589434
B0FFKTU4DJ,B001B0IIVV,徐东大街18号B1层(徐东地铁站出入口步行100米),湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,武昌区,幸福cake,"114.343199,30.588169",15827133575,114.343199,30.588169
B0FFKTSPO6,[],友谊大道辅路与徐东大街交叉口南160米,湖北省,武汉市,餐饮服务;咖啡厅;咖啡厅,050500,0,[],武昌区,瑞辛咖啡,"114.343369,30.588381",[],114.343369,30.588381
B0FFHRBI38,[],团结路佳馨花园二期旁,湖北省,武汉市,餐饮服务;中餐厅;四川菜(川菜),050102,0,[],武昌区,重庆食府(团结路店),"114.339030,30.587241",13554237605;13657265276,114.339030,30.587241
B0FFKVZTMV,B001B0AH39,徐东大街与友谊大道辅路交叉口东约120米,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,洪山区,哦哦海鲜体验馆,"114.345189,30.589930",[],114.345189,30.589930
B0FFFPQ36W,B001B0J4DQ,徐东大街徐东一路7号华天大酒店4层,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,洪山区,华天大酒店(餐饮部),"114.346639,30.589215",027-86728888,114.346639,30.589215
B0FFHJB406,[],徐家棚街办事处宏昌路华中古玩第一街,湖北省,武汉市,餐饮服务;中餐厅;四川菜(川菜),050102,0,[],武昌区,重庆乐福牛骨头面馆,"114.343218,30.585826",[],114.343218,30.585826
B001B1IPLP,[],王家墩42号(徐东地铁站出入口步行400米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,叮当煲(宏昌路店),"114.342714,30.586245",13006319112,114.342714,30.586245
B0FFG7SPY9,[],宏昌路徐清公寓西侧,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,正宗黄焖鸡米饭,"114.343397,30.585904",15827094667,114.343397,30.585904
B0FFKXVAKZ,[],团结名居桔园对面老韩煸鸡,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],武昌区,老韩煸鸡(王家墩店),"114.342881,30.586153",15172324565,114.342881,30.586153
B0FFHEDPTE,[],友谊大道团结村路团结名居桔园4单元8层,湖北省,武汉市,餐饮服务;茶艺馆;茶艺馆|体育休闲服务;体育休闲服务场所;体育休闲服务场所,050600|080000,1,[],武昌区,玄壶棋牌,"114.342157,30.586263",027-86709918;13397173486,114.342157,30.586263
B0FFLNK442,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元4层8号房,湖北省,武汉市,餐饮服务;外国餐厅;韩国料理,050203,0,202,武昌区,KingCock韩式炸鸡(湖大店),"114.340991,30.586352",18707182815,114.340991,30.586352
B0HDXZ84QS,B001B09NPE,徐东古玩城唬哒咖啡,湖北省,武汉市,餐饮服务;咖啡厅;咖啡厅,050500,1,202,武昌区,HOODA唬哒咖啡,"114.343868,30.586132",18995542552,114.343868,30.586132
B0FFGCBFD6,[],宏昌路21号(恒源超市旁),湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,0,[],武昌区,瑞丰私房菜馆(古玩城店),"114.343104,30.585772",13307153083,114.343104,30.585772
B0HDOM7B5T,[],徐东大街120号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],洪山区,巴比包子,"114.346197,30.589379",15107138219,114.346197,30.589379
B0HRJSLUKJ,[],宏茂巷13号团结名居竹园,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,[],武昌区,老成都锦鲤冷锅鱼,"114.344372,30.584232",17702790339,114.344372,30.584232
B0FFIG9XST,[],徐家棚街街道宏茂巷团结名居桔园小区对面,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],武昌区,遇见小面(宏昌路店),"114.342896,30.585987",15923810147,114.342896,30.585987
B0FFG073OZ,[],徐家棚街办事处宏祥路武汉燃气热力学校斜对面,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,味聚福私房菜馆,"114.344134,30.583139",027-88773669;13477097902,114.344134,30.583139
B0G01OTX6M,[],宏昌路王家墩69号附8号,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,1,[],武昌区,江记桂花米糕坊,"114.343159,30.585781",17764191431;15377076301,114.343159,30.585781
B0FFGZJQX0,[],徐东一路时尚欧洲7栋(徐东地铁站C2口步行250米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,[],洪山区,泰来烧烤,"114.347423,30.590098",15802708053,114.347423,30.590098
B0G23RCFHC,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元3层11号房,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,肴可及脆皮鸡烤肉饭(福客茂店),"114.341162,30.586380",18986291304,114.341162,30.586380
B0FFIWEBRU,B001B0I0Y9,徐东大街7号新世界百货F3(徐东地铁站H2口旁),湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,洪山区,6号包间(新世界百货),"114.347209,30.588425",[],114.347209,30.588425
B0FFFL3WQJ,B001B0J4DQ,徐东大街7号华天大酒店(徐东地铁站C2口步行170米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,洪山区,华天大酒店(凯旋厅),"114.346793,30.589262",[],114.346793,30.589262
B0FFHEZMWP,[],佳馨花园2期,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,[],武昌区,三鼎老火锅(合棠悦店),"114.339065,30.586581",13986149462,114.339065,30.586581
B001B09I9O,[],团结村王家墩19号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,旺角烧菜馆,"114.342513,30.586540",13886162605,114.342513,30.586540
